Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	GeneID	Symbol	Synonyms
Zm00001d032131	102.374886957646	4.80034480140599	0.427067818630715	11.2402400555422	2.58677972289988e-29	1.85580389934276e-26	100216782	LOC100216782	GRMZM5G817046
Zm00001d032139	49.5131821247156	7.24712156198292	0.871112009258771	8.3193911746774	8.84162935159581e-17	1.47435364252637e-14	100194399	LOC100194399	GRMZM2G108008
Zm00001d032155	1561.7949343636	2.03542138304718	0.383836728060259	5.30283121506715	1.14020334738657e-07	3.65255795052215e-06	100284744	LOC100284744	GRMZM2G429940
Zm00001d032166	1475.53621594277	1.20534087597456	0.346979365761725	3.47381139892419	0.000513121568248973	0.00495749679264409	100502200	LOC100502200	GRMZM2G005955|GRMZM2G160927
Zm00001d032183	110.608666304621	2.23824308985839	0.324270633391015	6.90239219769078	5.11340244871223e-12	4.07440119202565e-10	100274337	LOC100274337	GRMZM2G152485
Zm00001d032185	42.5050100643201	1.12556375227402	0.28731093404269	3.91758063793971	8.94421304842162e-05	0.00119187917205511	100281656	LOC100281656	GRMZM2G161368|si605087c09
Zm00001d032187	5120.78688417748	1.19538949931247	0.207401848567466	5.76363956044306	8.23191220879617e-09	3.43634992867595e-07	100193743	LOC100193743	GRMZM2G161245|pco143139c
Zm00001d032208	100.423059758887	-1.96171659771559	0.391457830721566	-5.01131014316305	5.40607036640459e-07	1.43697634301983e-05	100273182	LOC100273182	-
Zm00001d032213	115.666021219887	1.31079204835531	0.301496572164767	4.34761841218867	1.37623772684069e-05	0.000239456049832534	103643281	LOC103643281	GRMZM2G107276
Zm00001d032300	958.213012393448	1.10265276149812	0.285226960548199	3.86587845475356	0.000110690057105598	0.00142524540452929	100282913	LOC100282913	GRMZM2G149553
Zm00001d032304	88.0370037290474	-2.47136621349967	0.627969404644264	-3.93548825025906	8.30277265083572e-05	0.00111750538178722	100273565	LOC100273565	GRMZM2G152408
Zm00001d032324	1206.49330460819	1.10995375348492	0.273869305917525	4.05285926353201	5.05954417046624e-05	0.000734502955833944	100278604	LOC100278604	GRMZM2G097342
Zm00001d032376	217.319079142246	5.40698620700759	0.45557170159567	11.8685734607072	1.72381921358468e-32	1.61145754302648e-29	103643343	LOC103643343	GRMZM2G077068
