9	155325001	155405000	9	155325001	155405000	15.71704706	XPCLR	79999
9	156175001	156525000	9	156270001	156515000	39.4526366	XPCLR	244999
9	157645001	157830000	9	157645001	157830000	11.36320143	XPCLR	184999
10	6910001	8060000	10	7440001	7850000	20.24005645	XPCLR	409999
10	8275001	8365000	10	8275001	8365000	15.07993606	XPCLR	89999
10	8785001	8875000	10	8785001	8875000	14.03685994	XPCLR	89999
10	9595001	10405000	10	9640001	9995000	21.57658812	XPCLR	354999
10	10880001	11110000	10	10880001	11110000	13.7768168	XPCLR	229999
10	11180001	11810000	10	11420001	11485000	56.57492572	XPCLR	64999
10	11180001	11810000	10	11180001	11350000	73.1894427	XPCLR	169999
10	11180001	11810000	10	11620001	11770000	10.42492984	XPCLR	149999
10	12155001	12360000	10	12155001	12360000	33.38285061	XPCLR	204999
10	17800001	17900000	.	-1	-1	.	.	0
10	19250001	19350000	10	19250001	19350000	11.50881211	XPCLR	99999
10	31560001	31710000	.	-1	-1	.	.	0
10	34055001	34320000	.	-1	-1	.	.	0
10	59980001	60030000	.	-1	-1	.	.	0
10	61600001	62335000	10	61655001	62095000	14.15254093	XPCLR	439999
10	62865001	63370000	.	-1	-1	.	.	0
10	77720001	78600000	.	-1	-1	.	.	0
10	78670001	78855000	10	78700001	78855000	41.69788167	XPCLR	154999
10	81290001	81400000	10	81290001	81400000	9.420465369	XPCLR	109999
10	82580001	82975000	.	-1	-1	.	.	0
10	84590001	84870000	10	84590001	84870000	12.10137251	XPCLR	279999
10	85310001	85475000	10	85310001	85475000	11.8686937	XPCLR	164999
10	104175001	106025000	.	-1	-1	.	.	0
10	106145001	106715000	.	-1	-1	.	.	0
10	107055001	107120000	10	107055001	107120000	9.691774753	XPCLR	64999
10	108770001	109265000	.	-1	-1	.	.	0
10	116630001	117080000	10	116780001	117080000	23.34059176	XPCLR	299999
10	117110001	117490000	.	-1	-1	.	.	0
10	118220001	118380000	10	118220001	118370000	29.79915102	XPCLR	149999
10	118570001	118730000	10	118570001	118730000	20.92089526	XPCLR	159999
10	120290001	120345000	.	-1	-1	.	.	0
10	122285001	122375000	.	-1	-1	.	.	0
10	125425001	125810000	10	125535001	125810000	19.93959685	XPCLR	274999
10	136900001	137115000	.	-1	-1	.	.	0
10	139590001	139830000	10	139590001	139830000	21.38903329	XPCLR	239999
10	144995001	145045000	10	144995001	145045000	10.15643294	XPCLR	49999
10	145170001	145325000	10	145170001	145325000	12.53429709	XPCLR	154999
10	145605001	145850000	10	145700001	145850000	11.7685801	XPCLR	149999
