taxa	Nitrate_Blup	ChlorophyllA_Blup	ChlorophyllB_Blup	Glutamate_Blup	Malate_Blup	Fumarate_Blup	Fum2_Blup	AminoAcids_Blup	Protein_Blup	Starch_Blup	Sucrose_Blup	Glucose_Blup	Fructose_Blup	PrinicpalComponent1	PrincipalComponent2	DaysToAnthesis
Z020E0037	0.03371	30.7028	27.2736	-0.00383	0.16445	-0.04165	0.04776	1.14348	0.98375	0.84196	2.34665	1.5828	0.68375	-4.5724	0.8128	78.5121
Z020E0038	0.03894	55.6549	28.1619	0.05697	0.15814	-0.06893	0.01715	1.66716	1.04675	0.94734	2.35615	0.87	0.63924	-1.2434	-0.69153	78.0984
Z020E0039	0.044236	66.4742	28.1959	0.06809	0.22451	-0.021697	0.064723	1.58628	1.079575	0.6895	3.04266	0.5024	0.45691	0.5849	-1.97797	78.7571
Z020E0040	0.044992	62.4056	28.4622	0.09005	0.22705	-0.01533	0.07273	1.33048	1.05416	1.0431	2.70806	0.96147	0.71216	-0.5754	-0.15706	79.4651
Z020E0041	0.03371	31.1302	27.484	0.06876	0.17878	0.01496	0.10317	1.39148	0.94509	1.0332	2.12326	0.8293	0.54091	-0.5483	1.34879	80.4314
Z020E0042	0.043404	46.5414	28.9177	0.10369	0.23894	0.01925	0.10487	2.16368	1.10352	1.4265	3.12296	1.4122	0.82711	0.4523	2.99693	75.1506
Z020E0043	0.03822	42.6361	26.8472	0.077385	0.18024	-0.03294	0.05044	1.32648	1.13988	1.0789	2.70766	0.887	0.69748	-0.8398	0.50488	76.5917
Z020E0044	0.043575	56.4314	27.4107	0.06894	0.2029	-0.03475	0.05797	2.29298	1.17522	0.7406	2.35	0.9013	0.75416	0.2896	-1.043	77.9135
Z020E0045	0.03939	55.1664	28.2021	0.07356	0.24962	-0.0275	0.063404	1.78502	1.15526	1.0958	2.33638	0.97207	0.75057	-0.8663	-0.16135	78.1882
Z020E0046	0.03418	40.162	27.5401	0.04406	0.17214	-0.045	0.04312	1.64978	0.98191	0.9984	2.25378	0.98245	0.64228	-2.8167	-0.51143	77.23
Z020E0047	0.03449	38.7438	27.5046	0.01543	0.15452	-0.0654	0.02259	0.86368	1.04949	0.80243	2.00566	1.06918	0.55647	-3.518	-1.32842	79.2833
Z020E0048	0.048772	63.8578	28.2091	0.17063	0.30177	-0.024506	0.06454	3.17808	1.21059	0.81499	2.03106	0.7849	0.63131	3.435	-1.06234	77.471
Z020E0049	0.03394	27.4936	26.2116	-0.0044	0.19158	-0.06056	0.02764	0.98128	0.94209	0.94361	1.84526	1.5102	0.91811	-4.1281	1.57839	79.2765
Z020E0050	0.03407	35.1006	27.1003	0.03548	0.12458	-0.05574	0.03233	1.28568	1.03035	0.79318	2.298	1.5724	0.80251	-2.8893	0.84122	76.2978
Z020E0052	0.043004	54.8377	28.8214	0.13077	0.19906	-0.05448	0.03298	2.37228	1.16299	0.7531	2.66126	0.7812	0.53531	1.3126	-1.49537	78.457
Z020E0053	0.03813	44.4175	26.824	0.14204	0.1921	0.02976	0.11904	1.50658	1.11587	0.91968	2.3663	1.4344	0.73041	-0.249	1.27935	76.6186
Z020E0054	0.03489	45.4959	28.3759	0.05352	0.20837	-0.04011	0.05267	1.77841	1.00904	0.92468	2.32	1.03226	0.81401	-0.927	0.79388	79.483
Z020E0055	0.041725	59.0406	28.6609	0.080198	0.16442	-0.03404	0.04863	1.42048	1.08638	0.94452	2.14876	0.4246	0.36801	0.3204	-2.19689	78.7324
Z020E0056	0.03738	44.4854	26.8765	0.03072	0.17808	-0.04192	0.05086	1.21508	1.11492	1.3994	2.46086	1.1885	0.73789	-2.3081	1.39747	78.917
Z020E0057	0.03772	46.9371	27.76363	0.18324	0.27958	0.0578	0.14457	2.56348	1.06199	0.92049	2.40188	1.1232	0.59948	1.5379	1.13656	77.9121
Z020E0058	0.03867	48.5549	27.2183	0.04244	0.19441	-0.03766	0.05046	1.58818	1.03347	0.79732	2.17416	1.3478	0.68956	-1.4044	0.47975	77.7919
Z020E0059	0.03503	39.8378	28.3433	0.07374	0.3253	-0.01205	0.07139	1.38868	0.98887	1.1017	2.76886	1.369	0.80951	-2.5854	1.27634	76.8864
Z020E0060	0.03726	45.0707	26.9399	0.04109	0.17074	-0.03347	0.0546	1.70752	1.0033	0.83111	1.64586	1.1039	0.63245	-1.615	-0.48938	79.6514
Z020E0061	0.03626	46.4833	26.9913	0.05371	0.18805	-0.0437	0.04336	1.80124	1.09325	0.7667	2.18596	0.92706	0.59886	-1.4742	-1.32665	76.4286
Z020E0062	0.06094	43.0872	28.2	0.13773	0.2586	0.03363	0.13162	1.46758	1.12361	0.7324	2.00936	1.161	0.82401	1.7109	0.66934	78.3025
Z020E0063	0.042993	60.4364	28.0085	0.03035	0.19831	-0.0413	0.04693	2.08198	1.13909	0.724	2.40856	0.94936	0.662142	-0.0181	-1.04697	76.5065
Z020E0064	0.0353	41.3226	27.711	0.02816	0.16294	-0.04917	0.0388	1.69273	0.95709	0.88167	1.77096	0.94453	0.54971	-2.7706	-0.92952	79.2692
Z020E0065	0.043655	52.6543	27.5066	0.0934	0.26812	-0.01465	0.0783	1.767578	1.13746	1.1144	2.74016	0.95227	0.70236	0.7897	1.0194	78.9746
Z020E0066	0.03648	30.62	27.3081	0.08842	0.29968	0.00942	0.10208	1.62118	1.15949	0.92343	2.27367	0.8813	0.63297	-0.9227	0.50645	76.4868
Z020E0067	0.06903	51.5746	28.3635	0.14528	0.26703	-0.02922	0.05472	2.48618	1.10566	1.1523	2.3883	1.1774	0.94351	2.2454	1.1272	78.4554
Z020E0068	0.03109	37.7708	27.1857	0.00244	0.14857	-0.05584	0.03228	1.36268	1.01792	0.92452	2.03636	1.1719	0.72871	-3.5856	-0.06198	78.3577
Z020E0069	0.041565	53.255	28.3293	0.07235	0.26183	-0.05706	0.03097	1.89928	1.07323	0.6814	2.40251	0.93092	0.61183	-0.4156	-1.28363	76.843
Z020E0070	0.03928	49.2073	28.3134	0.12631	0.26946	0.05258	0.14707	1.65298	1.15916	0.9903	2.35116	1.3042	0.76231	0.704	1.08001	78.7346
Z020E0071	0.03506	38.3723	26.7405	0.04995	0.17713	-0.03712	0.05095	1.72885	1.08725	0.82016	1.98386	1.3881	0.78261	-1.8753	0.22144	78.1803
Z020E0073	0.0374	47.1779	27.80183	0.04916	0.15473	-0.04449	0.04497	1.35508	1.03085	1.1698	1.90926	1.323	0.82441	-2.636	0.75065	78.2816
Z020E0074	0.03949	48.8773	27.3738	0.07558	0.20714	-0.03697	0.04963	1.83578	1.15242	0.7808	2.12146	0.91103	0.68546	-0.4535	-1.13669	77.2431
Z020E0075	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	77.3376
Z020E0076	0.048936	75.052	29.8112	0.20254	0.29716	0.06623	0.15452	2.52968	1.11351	1.1237	3.40296	0.7681	0.63458	4.508	1.14043	78.9169
Z020E0077	0.042249	62.4399	27.3865	0.16397	0.29404	0.07999	0.17107	1.49088	1.11797	1.1607	2.38691	1.00714	0.63427	2.3872	0.90041	76.6745
Z020E0078	0.03609	38.5489	27.686	0.00936	0.17544	-0.06393	0.01906	1.54148	1.03121	0.8577	2.25508	0.92078	0.5981	-1.8591	-0.53946	77.3603
Z020E0079	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	79.9149
Z020E0080	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	76.9807
Z020E0081	0.049404	76.1217	29.1366	0.17644	0.22007	-0.0452	0.04196	2.80828	1.13356	0.6928	2.39549	0.7425	0.55351	3.4842	-1.43962	73.1592
Z020E0083	0.03686	39.2445	27.5144	0.02521	0.19924	-0.02873	0.05444	1.29748	0.98226	1.1622	2.23912	1.3984	0.78081	-2.7845	1.25552	77.2816
Z020E0084	0.03986	43.0549	27.93115	0.06654	0.22905	-0.020563	0.066351	1.55298	1.05927	0.7445	2.22881	0.98357	0.74143	-0.9846	-0.26712	77.9145
Z020E0085	0.03832	36.8959	29.0584	0.06606	0.16992	-0.00569	0.08251	1.56508	1.081863	1.3062	3.67996	1.2401	0.85671	-1.1967	2.99686	76.1386
Z020E0086	0.046103	77.4735	27.52	0.05862	0.17517	-0.05931	0.02818	2.06298	1.15331	0.6453	1.94646	0.94751	0.659106	1.0315	-1.80014	76.8325
Z020E0087	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	78.2997
Z020E0088	0.03888	50.3057	26.7381	0.02501	0.14998	-0.06184	0.02965	1.19288	1.02749	0.7344	1.86526	0.5349	0.57664	-2.3573	-2.67106	76.4369
Z020E0089	0.03777	42.3927	27.6152	0.17764	0.4987	0.10259	0.18817	1.43028	1.12978	0.94968	2.304741	0.8534	0.75006	3.4457	1.96705	77.7072
Z020E0090	0.042781	55.0266	28.5328	0.083494	0.2301	-0.07603	0.01153	1.98848	1.04733	0.7024	2.20657	0.9072	0.64636	-0.3134	-0.91862	78.075
Z020E0091	0.03771	49.0933	28.4811	0.077083	0.11625	-0.04885	0.04054	1.52618	1.07311	0.7524	1.97356	0.91373	0.56293	-1.267	-1.56021	78.3648
Z020E0092	0.0372	45.888	26.7887	0.02684	0.1572	-0.03147	0.0566	1.25468	1.07605	1.0291	2.57176	1.06098	0.66597	-1.6919	-0.13558	75.3064
Z020E0093	0.03571	43.9701	27.4225	0.08614	0.14347	-0.03585	0.0523	1.77348	1.03383	0.7117	1.82456	1.0496	0.69263	-1.6878	-0.7527	77.2895
Z020E0094	0.042543	55.2356	33.9419	0.15228	0.23098	-0.00773	0.08045	2.48688	1.080135	1.2138	2.85616	0.97887	0.69105	1.2538	0.47936	76.2696
Z020E0095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	79.6965
Z020E0096	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	74.5163
Z020E0097	0.04454	49.4478	27.2486	0.13269	0.3165	0.08669	0.18027	2.01168	1.17158	0.81026	2.27895	0.6402	0.58845	2.7318	-0.02672	78.2318
Z020E0098	0.03869	34.4385	27.4805	0.10752	0.25412	-0.00882	0.07788	1.52568	1.03039	1.2516	3.20096	0.8176	0.58862	-0.7595	0.82843	79.7201
Z020E0099	0.03584	41.4797	27.0039	0.05006	0.13714	-0.03365	0.04515	1.59298	1.082155	0.92299	2.14846	0.99992	0.55321	-1.8004	-0.31016	74.4663
Z020E0100	0.0312	40.362	27.5311	0.10703	0.214359	0.03083	0.11902	1.61238	1.11476	0.6818	1.88856	0.8541	0.7044	-1.0161	-0.92093	79.0242
Z020E0101	0.042638	54.0404	26.4442	0.05395	0.23688	-0.03395	0.05412	1.24298	1.33899	1.1986	2.77566	1.2148	0.71626	0.0925	0.82643	75.2502
Z020E0102	0.03164	21.0642	27.3255	0.04424	0.2127	0.01607	0.10424	1.03358	0.91419	1.1537	2.21545	0.8261	0.34801	-2.332	-0.17402	79.7281
Z020E0103	0.03852	50.4063	26.9852	0.084536	0.24589	-0.07043	0.01698	1.79359	0.99487	0.6972	2.71006	0.94316	0.656265	-0.8753	-0.51575	77.3003
Z020E0104	0.040766	43.9628	27.0497	0.11357	0.26635	-0.05104	0.04207	1.89288	1.07607	1.3427	2.69086	0.6444	0.48711	0.0914	0.2329	79.1246
Z020E0105	0.040607	45.7892	29.011	0.10506	0.26084	0.04609	0.12903	1.91128	1.01792	0.87496	2.2348	0.6462	0.41151	0.3004	-1.45353	77.6749
Z020E0106	0.03983	50.6232	26.6586	0.06314	0.22715	-0.06907	0.019	2.07788	1.12596	0.7378	2.13446	0.6679	0.60343	-0.9956	-1.89646	77.0059
Z020E0107	0.04343	50.0505	27.3983	0.04693	0.17715	-0.03833	0.04965	1.87498	1.12674	1.1938	2.56626	0.8397	0.56177	-0.9125	-0.37394	77.5507
Z020E0108	0.046753	60.3169	29.8189	0.13131	0.23833	-0.017254	0.069339	1.69422	1.0696	0.7409	2.07506	0.8677	0.63177	2.3565	-0.39971	77.9145
Z020E0109	0.03575	39.548	26.7815	0.01843	0.15352	-0.07197	0.016	1.00928	0.98848	0.85445	2.3775	1.05171	0.48091	-3.8017	-1.46584	78.333
Z020E0110	0.042438	50.5639	27.5344	0.03713	0.13762	-0.05853	0.03433	2.47308	1.08898	0.6331	2.3241	1.3262	0.80711	-2.9047	-1.04309	77.7509
Z020E0111	0.03663	34.1854	27.6039	0.05074	0.21858	-0.07726	0.01078	1.68139	1.02236	0.7658	1.75526	0.8327	0.58132	-2.5851	-1.93614	79.816
Z020E0112	0.042412	57.3076	26.3673	0.085439	0.19535	-0.0319	0.06083	1.64998	1.07308	1.2298	2.68686	0.8367	0.75416	-0.7553	-0.20851	78.3261
Z020E0113	0.040929	43.1109	27.4731	0.13395	0.27923	-0.00473	0.07984	1.99848	1.17526	0.83581	2.47836	1.1905	0.71007	0.7246	0.92957	82.6565
Z020E0114	0.044713	60.3632	28.4242	0.27554	0.25605	0.00007	0.08621	2.25068	1.12109	0.6721	2.44726	0.8476	0.68716	3.4643	0.36458	73.9908
Z020E0115	0.03963	49.9682	27.4486	0.05629	0.18639	-0.0429	0.04511	1.47518	1.03916	0.6364	2.2055	0.7273	0.52151	-1.1274	-2.23196	79.3868
Z020E0116	0.03102	34.8913	27.9922	0.01399	0.16286	-0.06858	0.0195	1.06768	1.10665	0.6676	2.34124	1.03173	0.50811	-1.9867	-0.76468	78.3084
Z020E0117	0.03678	42.452	27.8064	0.02203	0.16337	-0.02986	0.05722	1.59768	1.079807	0.86545	2.61486	1.4233	0.86511	-2.5442	0.79059	77.7238
Z020E0118	0.042577	53.1975	28.2393	0.09828	0.217129	0.00185	0.09051	1.56908	1.06598	1.3384	2.24474	0.92896	0.79381	-1.1199	0.14004	76.9904
Z020E0119	0.042581	49.784	28.3321	0.11569	0.25347	0.02198	0.11156	1.74257	1.04348	0.6091	2.33633	0.98752	0.71621	0.4515	-0.1761	78.901
Z020E0120	0.037	36.9645	26.8891	0.04034	0.16008	-0.05894	0.02908	2.41758	1.085877	1.011	2.15836	1.02688	0.62615	-1.8656	-0.85616	78.1907
Z020E0121	0.042884	60.5357	28.5755	0.08775	0.2291	-0.021894	0.0689	1.45188	0.97889	0.6464	2.16666	0.8056	0.62275	-0.2144	-1.57639	76.9811
Z020E0122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	75.9087
Z020E0123	0.043265	67.3308	27.9089	0.10294	0.221873	-0.025119	0.061789	1.79651	1.15045	0.79219	2.42526	0.8723	0.64833	0.7957	-1.02484	76.4012
Z020E0125	0.041925	56.7798	29.2494	0.07216	0.24167	-0.02851	0.05961	2.29928	1.05869	0.7858	2.4023	1.02476	0.6022	-0.434	-1.20008	77.2526
Z020E0126	0.03953	52.0374	28.2882	0.13361	0.23765	0.0369	0.12402	1.69165	1.085141	0.83282	1.96036	0.89018	0.67041	0.8002	-0.50105	76.0934
Z020E0127	0.047591	68.351	27.1859	0.081122	0.2912	0.03027	0.11306	1.21868	1.06628	1.0664	2.37521	0.4683	0.76661	0.8724	-0.44031	78.1287
Z020E0128	0.03841	49.5456	27.0031	0.03513	0.17688	-0.07003	0.01798	1.14218	1.02132	0.7355	1.53536	0.8156	0.59293	-2.3198	-1.96001	77.3357
Z020E0129	0.044763	51.8479	26.8844	0.14009	0.31074	0.04456	0.13292	1.54738	1.05208	0.79343	2.53646	0.7774	0.60738	0.7204	-0.45127	76.8656
Z020E0130	0.040826	54.3221	28.2633	0.09805	0.17941	-0.05994	0.02752	1.80709	1.0779	1.0888	2.30222	0.91571	0.73974	-0.534	-0.27758	80.0249
Z020E0131	0.043323	52.4765	28.7999	0.07427	0.18995	-0.02814	0.0575	1.53258	1.02415	0.86179	2.55156	0.7752	0.44961	0.5963	-0.62653	77.0713
Z020E0132	0.040327	52.9571	28.5601	0.13187	0.26831	-0.09307	-0.01094	2.02058	1.14034	1.2093	2.52626	1.2807	0.82261	0.047	0.82522	76.4414
Z020E0133	0.03841	49.498	27.2145	0.10196	0.24638	-0.01477	0.07334	1.45268	1.01403	1.2922	2.68586	1.4613	0.81001	-0.926	2.08996	78.34
Z020E0134	0.03963	55.4725	27.7193	0.01869	0.24924	-0.09808	-0.01014	2.50378	1.15137	0.78936	2.08526	1.08835	0.91111	0.2947	-0.90584	79.9007
Z020E0135	0.041674	52.2998	28.3563	0.04992	0.19601	-0.05464	0.0335	1.84657	1.10421	0.7635	2.10396	0.94526	0.75358	-2.3851	-1.67703	79.9993
Z020E0136	0.03085	36.3974	26.6259	0.04472	0.15493	-0.0356	0.05248	1.66592	1.04064	0.7186	1.92716	0.91353	0.57383	-2.7765	-1.57356	81.9799
Z020E0137	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	80.9762
Z020E0138	0.040098	37.4761	28.5527	0.05073	0.20491	-0.03505	0.05063	2.04838	1.06245	0.8248	2.10726	1.02622	0.67239	-1.1005	-0.25864	75.6433
Z020E0139	0.03744	38.5586	26.3301	0.05229	0.20751	-0.0313	0.05322	1.80207	1.02138	0.95929	2.39734	0.8707	0.72381	-1.8807	0.21377	79.9648
Z020E0140	0.042567	50.7958	27.5668	0.084231	0.21074	-0.0561	0.03192	1.59198	1.14599	1.0782	2.09756	0.8757	0.59149	-0.2713	-0.50521	79.7145
Z020E0141	0.03658	42.7716	25.928	0.03207	0.19077	-0.06426	0.02382	1.78142	1.07808	0.5476	2.25048	1.2305	0.74087	-1.9647	-0.99116	78.0276
Z020E0142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	80.2411
Z020E0143	0.044394	46.2504	31.1578	0.03358	0.2307	-0.04837	0.04091	1.41048	0.996	0.88131	2.47676	0.6642	0.49941	-0.5533	-1.16219	75.8533
Z020E0144	0.040059	50.3548	28.387	0.06272	0.21997	-0.019667	0.067914	1.72338	1.10155	0.7534	2.42766	1.155	0.82651	-0.2819	0.60922	76.4233
Z020E0145	0.03917	44.5039	27.8436	0.08609	0.18187	-0.06324	0.02285	1.72344	1.03501	0.6688	1.93276	0.95215	0.60831	-1.7013	-1.37654	80.2655
Z020E0146	0.03891	43.9423	26.4941	0.10558	0.13308	-0.019095	0.068562	1.66618	1.07657	1.1469	2.67976	0.996305	0.6876	-0.6551	1.08836	76.9638
Z020E0147	0.03939	44.9717	27.3797	0.05221	0.20398	-0.05769	0.03206	1.90488	1.080558	0.84981	1.98396	0.8309	0.76841	-1.6084	-0.87554	81.0607
Z020E0148	0.03901	45.3256	28.6364	0.05277	0.28299	-0.02968	0.066841	1.38398	1.03828	0.82232	2.64966	1.2138	0.643	-1.7593	0.47515	78.6448
Z020E0149	0.043199	54.4289	27.609	0.05146	0.19503	-0.05338	0.0408	1.72513	1.09869	0.7761	1.94656	1.01029	0.59125	-1.419	-2.00473	77.7126
Z020E0150	0.042089	55.0553	25.2637	0.10514	0.18688	-0.06047	0.02701	1.67532	1.12583	0.846	2.50796	0.7763	0.64708	-0.4439	-0.92841	76.9805
Z020E0151	0.02826	38.0066	26.2734	0.04889	0.11642	-0.0591	0.02736	1.48518	1.05718	0.95139	2.01476	0.8413	0.42431	-3.517	-1.9049	77.437
Z020E0152	0.03191	36.4317	26.8594	0.13774	0.25483	0.03885	0.12547	1.64358	1.09824	0.83054	2.00006	1.01778	0.63389	0.055	0.34369	79.084
Z020E0153	0.041159	55.7627	28.4265	0.10115	0.24235	-0.05195	0.03377	2.10288	1.1344	0.681	1.90756	1.06219	0.73428	0.3571	-1.03649	76.09
Z020E0155	0.042255	55.762	28.0455	0.11341	0.315	0.02909	0.12131	1.61398	1.07089	0.6791	2.2731	0.5675	0.32251	1.3719	-1.67798	77.5705
Z020E0156	0.045471	56.0873	28.0991	0.12946	0.29715	-0.001	0.08661	2.36448	1.084936	0.88577	2.58396	0.96827	0.88741	2.131	1.13811	76.1166
Z020E0157	0.03764	44.5361	27.3676	-0.00013	0.2657	-0.00912	0.07672	1.00958	0.98051	0.7249	2.47486	0.7693	0.39781	-1.0546	-1.27774	73.8958
Z020E0158	0.044043	49.2261	29.319	0.082421	0.27065	0.01241	0.10529	1.67428	1.08899	1.3043	2.44236	1.1308	0.86841	0.3349	2.20692	79.8015
Z020E0159	0.046572	66.365	28.9163	0.14191	0.28523	0.07799	0.16217	2.10798	1.25899	0.6448	1.86706	0.6661	0.51871	3.2695	-1.63839	79.1276
Z020E0160	0.03671	39.9892	27.7126	0.10427	0.3212	0.01346	0.09634	1.31298	1.06212	1.133	2.24953	0.8873	0.68466	0.7632	1.17604	79.7124
Z020E0161	0.043689	60.0109	28.0071	0.07946	0.23843	-0.04092	0.04715	2.99378	1.09403	0.86452	2.14736	0.95254	0.73246	0.5031	-0.85364	81.0562
Z020E0162	0.03721	39.5124	26.3665	0.04651	0.17354	-0.04174	0.04276	1.43898	1.04791	0.6892	2.2206	0.551	0.36821	-1.1944	-1.54044	82.2433
Z020E0163	0.034	30.9685	27.4342	0.00124	0.12871	-0.07803	0.00803	1.70371	1.03427	0.6883	1.80756	1.9306	0.96221	-4.0787	1.41945	82.3998
Z020E0164	0.040412	49.8465	27.2739	0.09372	0.17938	-0.03088	0.05923	2.69058	1.07822	0.7545	1.65646	0.97842	0.67807	0.0908	-0.63348	82.3715
Z020E0165	0.03592	36.0018	27.9417	0.12152	0.22998	0.03127	0.12707	1.84834	1.0181	0.89831	2.31709	0.98789	0.57068	-0.2743	0.83794	76.2712
Z020E0166	0.03989	53.6	29.1335	0.07	0.26956	-0.03186	0.0516	1.78371	1.05454	0.7194	2.15986	0.8366	0.61852	0.1764	-1.23734	73.177
Z020E0167	0.03721	40.3897	26.6932	0.06562	0.18611	-0.03767	0.05644	2.93728	1.11727	0.7312	2.07156	1.1309	0.62856	-0.6628	-0.82006	77.1991
Z020E0168	0.044437	65.1338	28.0123	0.1583	0.23033	-0.06108	0.02868	2.36238	1.09517	0.87566	2.12726	0.5139	0.63755	1.275	-1.86492	75.8203
Z020E0169	0.03794	47.2258	27.5795	0.03534	0.12608	-0.06228	0.02516	3.69988	1.04445	0.6633	2.00926	1.786	0.77131	-1.2022	0.7773	77.46
Z020E0170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	76.2741
Z020E0171	0.042655	56.162	28.0613	0.06257	0.20804	-0.03428	0.05385	1.69874	1.09328	1.0556	2.26264	1.1541	0.78081	-0.6378	0.33829	76.8106
Z020E0172	0.03783	49.4704	29.0118	0.02814	0.14882	-0.063	0.02355	1.87448	1.05352	0.7425	1.88036	0.8586	0.66313	-1.8793	-1.86117	78.2015
Z020E0173	0.04397	53.0166	28.9113	0.09575	0.19454	-0.01387	0.0742	1.59408	1.06658	0.5817	3.25196	0.8193	0.57365	0.742	-0.21256	77.5683
Z020E0175	0.040405	51.0289	28.6575	0.03154	0.25997	-0.0626	0.02352	1.83297	1.09972	0.7802	2.26121	1.4959	0.80461	-1.5194	0.57359	79.2293
Z020E0176	0.03707	38.767	29.0511	0.04098	0.18904	-0.03231	0.0575	1.19588	0.92459	0.81628	2.04996	1.2582	0.48291	-1.176	0.88258	80.8845
Z020E0179	0.043954	65.5738	29.7309	0.0934	0.3805	-0.025738	0.0599	1.95608	1.1015	0.7556	2.16676	0.6966	0.54411	1.7928	-1.82275	76.2083
Z020E0180	0.041133	44.6533	27.9794	0.077487	0.21115	-0.01349	0.07873	1.31818	1.03138	0.94582	2.40596	1.2735	0.56767	-1.1151	0.92985	73.9271
Z020E0181	0.043847	55.122	27.4542	0.13883	0.23194	0.04337	0.12943	1.62848	1.17524	1.0454	2.52256	1.08775	0.69284	0.8123	0.39614	77.067
Z020E0182	0.03809	41.47	27.5834	0.01158	0.14991	-0.03879	0.05425	1.73184	1.0615	0.5806	2.07216	1.2522	0.71266	-2.7946	-1.15333	75.8966
Z020E0183	0.0358	38.3136	27.75635	0.15348	0.31154	0.06989	0.15815	2.05728	1.03613	0.90549	2.63616	0.3763	0.53001	1.2032	-0.57815	80.8063
Z020E0185	0.03331	38.1501	28.1737	0.03836	0.15626	-0.02922	0.05472	1.84257	1.07642	0.5732	1.85436	0.7424	0.41431	-1.2788	-2.15077	79.1581
Z020E0186	0.03399	37.5711	28.2856	0.0006	0.16854	-0.0512	0.03686	1.43518	1.01585	0.6854	1.86026	1.5287	0.64289	-3.2894	-0.39091	75.2454
Z020E0187	0.041076	47.4293	27.6342	0.05401	0.24638	-0.03758	0.0505	2.15288	1.04337	0.6958	2.51746	1.03291	0.81321	-0.4867	0.13492	81.5687
Z020E0188	0.0341	45.6418	27.965	0.04889	0.196	-0.0335	0.053	1.49828	1.0926	0.95927	2.46946	1.3829	0.64764	-1.6856	0.39635	78.8396
Z020E0189	0.03722	40.0726	26.9261	0.03599	0.16242	-0.03533	0.05029	1.80716	1.10028	1.0073	2.04706	1.3448	0.53551	-1.3454	0.25467	78.9849
Z020E0191	0.041009	43.5737	28.6007	0.03339	0.18841	-0.026085	0.063648	2.88438	1.07498	1.5208	2.87276	1.4721	0.72463	-1.2198	2.14489	77.9931
Z020E0192	0.040939	32.3992	29.7074	0.07416	0.20475	-0.03607	0.05335	1.60108	1.10706	1.0275	2.00426	0.8594	0.59957	-1.5275	-0.47434	76.588
Z020E0194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	77.1621
Z020E0195	0.03833	31.8217	26.9994	0.0963	0.27035	0.07149	0.16477	1.09988	1.01406	0.6741	2.17346	0.5813	0.31061	0.0841	-0.4922	79.9362
Z020E0196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	78.0882
Z020E0197	0.03917	44.5779	29.5262	0.15332	0.27125	0.03891	0.12714	1.89468	1.083538	0.7662	2.21526	0.8356	0.69244	1.8566	0.55001	77.6564
Z020E0198	0.03802	43.3541	27.844321	0.05499	0.15386	-0.06867	0.01877	2.05198	1.02403	1.0494	2.15126	1.4364	0.64353	-1.6944	0.44183	77.9888
Z020E0199	0.02969	27.2877	26.9095	0.03696	0.12103	-0.04979	0.03829	1.40318	0.97629	0.82734	1.67756	0.877	0.50871	-3.4296	-1.08249	76.5717
Z020E0200	0.0346	41.7336	26.4492	0.01939	0.13359	-0.08118	0.00465	1.19108	1.00069	0.86392	1.82816	0.7329	0.49971	-2.1655	-1.16911	80.2235
Z021E0001	0.05389	64.295	28.7426	0.09214	0.17995	-0.05895	0.029	2.5278	1.25041	0.75621	2.11298	0.69611	0.71155	1.3493	-2.71338	75.9597
Z021E0002	0.04931	48.9941	27.9693	0.00341	0.1721	-0.06863	0.01467	1.6385	1.13721	0.85527	1.93408	0.60871	0.56118	-1.3417	-2.54462	75.1585
Z021E0003	0.055614	55.7088	28.0991	0.00707	0.21928	-0.06364	0.0337	2.0465	1.180663	0.65373	2.05958	0.55889	0.609	-0.1352	-2.8764	75.8272
Z021E0004	0.054613	68.0459	28.1505	0.06121	0.23902	-0.028744	0.062719	1.2811	1.11159	0.72265	2.26725	0.8365	0.642994	0.4152	-2.20906	76.7073
Z021E0005	0.05552	65.6566	28.98673	0.03279	0.23427	-0.04225	0.04563	1.623	1.1417	0.73226	2.34477	0.57513	0.62036	1.097	-2.20384	76.0908
Z021E0006	0.04214	49.3826	27.1477	0.00001	0.17244	-0.08068	0.01062	1.2833	1.14726	0.810439	1.78058	0.64019	0.47779	-2.2119	-3.1947	75.5102
Z021E0008	0.06147	74.9861	29.9009	0.19099	0.39193	0.0014	0.08942	2.3961	1.18861	0.65123	2.55188	0.60923	0.62425	4.1053	-2.25083	72.391
