SampleID	gid	ReadCount	nRC	rCPM	rFPKM	CPM	FPKM	Tissue	Genotype
rn18a_133	Zm00001d014458	200	173.336926393651	86.2979557740236	25.8299777833055	86.4885316329798	25.8870193453995	LMAD	B76
rn18a_1330	Zm00001d014451	1	1.3477831569225	0.753968134290772	0.218668252404516	0.636570331970918	0.184620165884837	LMAN	IA2132
rn18a_1330	Zm00001d014456	51	68.7369410030474	38.4523748488294	12.8948272464217	32.4650869305168	10.8870177500056	LMAN	IA2132
rn18a_1330	Zm00001d014458	92	123.99605043687	69.3650683547511	20.7617684390156	58.5644705413244	17.5290244062629	LMAN	IA2132
rn18a_1331	Zm00001d014451	8	7.70880762024174	4.18977589936158	1.21513222139257	3.82272455027893	1.108678813886	GShoot	IDS28
rn18a_1331	Zm00001d014456	9	8.67240857277196	4.71349788678178	1.58064986142917	4.30056511906379	1.4421747548839	GShoot	IDS28
rn18a_1331	Zm00001d014458	25	24.0900238132554	13.0930496855049	3.91890143235706	11.9460142196216	3.57558043089543	GShoot	IDS28
rn18a_1332	Zm00001d014451	5	6.60596947027269	3.44684482718209	0.999664973080654	3.08487167257847	0.894684359796539	LMAN	IDS28
rn18a_1332	Zm00001d014456	34	44.9205923978543	23.4385448248382	7.86000832489545	20.9771273735336	7.0345832909234	LMAN	IDS28
rn18a_1332	Zm00001d014458	102	134.761777193563	70.3156344745147	21.0462838894088	62.9313821206008	18.8360916254417	LMAN	IDS28
rn18a_1333	Zm00001d014451	6	8.52810702616727	4.19320030638317	1.21612537888143	3.98758270427383	1.1564915035597	L3Base	IA2132
rn18a_1333	Zm00001d014456	7	9.94945819719515	4.8920670241137	1.64053220124537	4.65217982165281	1.56008712999759	L3Base	IA2132
rn18a_1333	Zm00001d014458	24	34.1124281046691	16.7728012255327	5.02029369216782	15.9503308170953	4.77411877195311	L3Base	IA2132
rn18a_1334	Zm00001d014451	3	1.88235333735736	1.01208872509545	0.293529212614689	0.954350279518745	0.276783723758337	GRoot	CML258
rn18a_1334	Zm00001d014456	13	8.15686446188188	4.38571780874694	1.47073031815793	4.13551787791456	1.38682692082983	GRoot	CML258
rn18a_1334	Zm00001d014458	32	20.0784355984785	10.7956130676848	3.23125204061203	10.1797363148666	3.04691299457247	GRoot	CML258
rn18a_1335	Zm00001d014451	3	6.64507498033706	2.78652177991865	0.808155968653901	2.99072574486936	0.867379856400625	L3Base	CML258
rn18a_1335	Zm00001d014456	12	26.5802999213482	11.1460871196746	3.7377891078721	11.9629029794774	4.01170455381537	L3Base	CML258
rn18a_1335	Zm00001d014458	26	57.5906498295879	24.1498554259617	7.22833146541803	25.9196231222011	7.75804343675579	L3Base	CML258
rn18a_1336	Zm00001d014451	0	0	0	0	0	0	L3Base	CML254
rn18a_1336	Zm00001d014456	2	1.68552174348359	0.79930204945042	0.268042270104098	0.818735253259036	0.274559105720669	L3Base	CML254
rn18a_1336	Zm00001d014458	49	41.2952827153479	19.5829002115353	5.86138886906174	20.0590137048464	6.00389515260293	L3Base	CML254
rn18a_1337	Zm00001d014451	3	3.28439032964661	1.64756317169091	0.477831546314069	1.58067967908883	0.458433781638291	GShoot	CML258
rn18a_1337	Zm00001d014456	8	8.75837421239096	4.39350179117576	1.47334064090401	4.21514581090354	1.41352978232848	GShoot	CML258
rn18a_1337	Zm00001d014458	41	44.8866678385037	22.5166966797758	6.73950813522172	21.6026222808806	6.46591507958116	GShoot	CML258
rn18a_1338	Zm00001d014451	0	0	0	0	0	0	L3Tip	CML254
rn18a_1338	Zm00001d014456	33	62.4637529132471	18.9099935877931	6.34137947276763	31.4532833168763	10.5477140566319	L3Tip	CML254
rn18a_1338	Zm00001d014458	32	60.5709119158759	18.3369634790721	5.48846557290395	30.5001535193952	9.12904924256068	L3Tip	CML254
rn18a_1339	Zm00001d014451	0	0	0	0	0	0	L3Tip	CML247
rn18a_1339	Zm00001d014456	111	178.503606274665	53.3666161526804	17.8962495481826	88.0003782640124	29.5105225566775	L3Tip	CML247
rn18a_1339	Zm00001d014458	36	57.893061494486	17.3080917251937	5.18051233917799	28.5406632207608	8.54255109870122	L3Tip	CML247
rn18a_134	Zm00001d014451	0	0	0	0	0	0	L3Tip	B75
rn18a_134	Zm00001d014456	4	12.2188900097036	4.135709160389	1.38689106652884	5.33180464415136	1.78799619186833	L3Tip	B75
rn18a_134	Zm00001d014458	35	106.915287584906	36.1874551534038	10.8313244996719	46.6532906363244	13.9638702892321	L3Tip	B75
rn18a_1340	Zm00001d014451	6	7.04071248161225	3.74362881171606	1.08573921453482	3.49714793529605	1.01425404155918	GShoot	CML254
rn18a_1340	Zm00001d014456	2	2.34690416053742	1.24787627057202	0.418469574303159	1.16571597843202	0.390917497797456	GShoot	CML254
rn18a_1340	Zm00001d014458	33	38.7239186488674	20.5899584644383	6.16281306927217	19.2343136441283	5.75705287163372	GShoot	CML254
rn18a_1341	Zm00001d014451	22	12.5969979326159	5.95019309728917	1.72569405373816	6.02302963049215	1.74681833830979	L3Base	CML247
rn18a_1341	Zm00001d014456	16	9.16145304190248	4.32741316166485	1.45117812262403	4.38038518581247	1.46894204755616	L3Base	CML247
rn18a_1341	Zm00001d014458	61	34.9280397222532	16.4982626788473	4.93812112506652	16.70021852091	4.99856884792279	L3Base	CML247
rn18a_1342	Zm00001d014451	5	6.24974940774052	3.67740075430844	1.06653154127275	3.06565019374549	0.889109684960989	GShoot	K148
rn18a_1342	Zm00001d014456	6	7.49969928928863	4.41288090517013	1.47983933774988	3.67878023249459	1.23366204979698	GShoot	K148
rn18a_1342	Zm00001d014458	35	43.7482458541837	25.7418052801591	7.70482049690485	21.4595513562184	6.42309229458797	GShoot	K148
rn18a_1343	Zm00001d014451	1	1.97421936931777	0.849332636880571	0.246326170789029	0.886855261455974	0.257208602510433	LMAD	K148
rn18a_1343	Zm00001d014456	59	116.478942789748	50.1106255759537	16.8043680670536	52.3244604259025	17.5467674131128	LMAD	K148
rn18a_1343	Zm00001d014458	46	90.8140909886174	39.0693012965063	11.6938944317588	40.7953420269748	12.2105184157363	LMAD	K148
rn18a_1344	Zm00001d014451	1	1.58740487377089	0.567474731768881	0.16458083868007	0.819094416252746	0.237556385224114	L3Tip	K148
rn18a_1344	Zm00001d014456	66	104.768721668879	37.4533322967462	12.5598029164139	54.0602314726812	18.1288502591151	L3Tip	K148
rn18a_1344	Zm00001d014458	127	201.600418968903	72.0692909346479	21.5711735811577	104.024990864099	31.1358847243636	L3Tip	K148
rn18a_1345	Zm00001d014451	13	6.76125555546917	3.57467818959598	1.03673961415197	3.37074788228101	0.977595093468972	GRoot	K148
rn18a_1345	Zm00001d014456	10	5.20096581189936	2.74975245353537	0.92211685229221	2.59288298637001	0.869511397173042	GRoot	K148
rn18a_1345	Zm00001d014458	32	16.643090598078	8.79920785131319	2.63370483427512	8.29722555638403	2.48345571876206	GRoot	K148
rn18a_1346	Zm00001d014451	0	0	0	0	0	0	Kern	Il14H
rn18a_1346	Zm00001d014456	8	2.86968851237903	1.51140477705929	0.506842648242553	1.74640674287995	0.585649477826944	Kern	Il14H
rn18a_1346	Zm00001d014458	18	6.45679915285282	3.40066074838341	1.01785715306298	3.92941517147988	1.17611947664767	Kern	Il14H
rn18a_1347	Zm00001d014451	0	0	0	0	0	0	L3Base	Il14H
rn18a_1347	Zm00001d014456	9	9.98667232816715	4.73859788047782	1.58906702899994	4.637238933528	1.55507677180684	L3Base	Il14H
rn18a_1347	Zm00001d014458	44	48.8237313821505	23.1664785267805	6.93399536868616	22.670945897248	6.78567671273511	L3Base	Il14H
rn18a_1348	Zm00001d014451	3	2.89324931791343	1.36961410666007	0.397219868520901	1.42609871346424	0.413601715041834	LMAN	K148
rn18a_1348	Zm00001d014456	50	48.2208219652238	22.8269017776678	7.65489663905694	23.7683118910707	7.97059419553008	LMAN	K148
rn18a_1348	Zm00001d014458	203	195.776537178809	92.6772212173313	27.7393658238046	96.4993462777471	28.883372127431	LMAN	K148
rn18a_1349	Zm00001d014451	0	0	0	0	0	0	Kern	K148
rn18a_1349	Zm00001d014456	13	13.4509163537809	7.61533869804655	2.55376884575672	7.32193548698618	2.45537742689007	Kern	K148
rn18a_1349	Zm00001d014458	16	16.5549739738841	9.37272455144191	2.80536502587306	9.01161290705992	2.69728012782398	Kern	K148
rn18a_135	Zm00001d014451	21	12.1226430262119	6.6060607776466	1.91591089838939	6.21478597623797	1.80243212767923	GShoot	B68
rn18a_135	Zm00001d014456	3	1.7318061466017	0.943722968235229	0.316473161715368	0.887826568033996	0.297728560708919	GShoot	B68
rn18a_135	Zm00001d014458	35	20.2044050436865	11.0101012960777	3.29545085186401	10.3579766270633	3.10026238463433	GShoot	B68
rn18a_1350	Zm00001d014451	6	5.13862389568986	2.62604927081177	0.761615217752833	2.43293488279577	0.705607564615942	L3Base	K148
rn18a_1350	Zm00001d014456	15	12.8465597392246	6.56512317702942	2.20158389571745	6.08233720698942	2.03968383869531	L3Base	K148
rn18a_1350	Zm00001d014458	81	69.3714225918131	35.4516651559589	10.6110940305175	32.8446209177429	9.83077549169197	L3Base	K148
rn18a_1351	Zm00001d014451	3	3.88579155809498	1.69582352582061	0.491828168741476	1.87887520477321	0.544917402776453	LMAD	CML333
rn18a_1351	Zm00001d014456	102	132.116912975229	57.6579998779007	19.3353453648225	63.8817569622891	21.4224537096878	LMAD	CML333
rn18a_1351	Zm00001d014458	109	141.183759944118	61.6149214381488	18.4420596941481	68.2657991067599	20.4327444198623	LMAD	CML333
rn18a_1352	Zm00001d014451	1	1.62416436593728	0.657565521472473	0.190709257967655	0.791390404468614	0.22952157902222	L3Tip	CML332
rn18a_1352	Zm00001d014456	26	42.2282735143694	17.0967035582843	5.73330099204705	20.576150516184	6.90011754399194	L3Tip	CML332
rn18a_1352	Zm00001d014458	46	74.711560833115	30.2480139877338	9.05358096011187	36.4039586055562	10.8961264907382	L3Tip	CML332
rn18a_1353	Zm00001d014451	7	8.27648644339257	3.95626182992935	1.14740772329737	3.81882959760349	1.10754918723999	L3Base	CML332
rn18a_1353	Zm00001d014456	4	4.72942082479576	2.26072104567391	0.758122416389642	2.18218834148771	0.731786834838266	L3Base	CML332
rn18a_1353	Zm00001d014458	31	36.6530113921671	17.5205881039728	5.24411496676828	16.9119596465297	5.06194541949409	L3Base	CML332
rn18a_1354	Zm00001d014451	7	4.97556830229007	2.70442559932003	0.784346171496529	2.48824929609975	0.721650027871156	GShoot	CML332
rn18a_1354	Zm00001d014456	5	3.55397735877862	1.93173257094288	0.647797642837987	1.77732092578553	0.596016407037402	GShoot	CML332
rn18a_1354	Zm00001d014458	39	27.7210233984732	15.0675140533545	4.5098814885826	13.8631032211272	4.14938737537478	GShoot	CML332
rn18a_1355	Zm00001d014451	5	3.19209052744313	1.58851390076744	0.460705887693574	1.53359266217199	0.444777454226215	L3Base	CML331
rn18a_1355	Zm00001d014456	15	9.5762715823294	4.76554170230233	1.59810251586262	4.60077798651597	1.54284976073641	L3Base	CML331
rn18a_1355	Zm00001d014458	85	54.2655389665333	27.0047363130465	8.08283038403069	26.0710752569238	7.80337481500264	L3Base	CML331
